ID товара;Полное наименование;Рейтинг;Цель из Ф4;Необходимое кол-во отзывов с 5*;Количество;5*;4*;3*;2*;1*;Ссылка на товар (url)
160542588;"Удлинитель сетевой ""ФОТОН"" 16-103Е, 10м, 3 розетки, с заземлением , белый, ГОСТ";4.75;4;Все ОК;66;54;10;1;1;0;https://www.ozon.ru/product/udlinitel-setevoy-foton-16-103e-10m-3-rozetki-s-zazemleniem-belyy-160542588
160542233;"Удлинитель сетевой ""ФОТОН"" 16-103Е, 10м, 3 розетки, с заземлением, черный, ГОСТ";4.75;4;Все ОК;66;54;10;1;1;0;https://www.ozon.ru/product/foton-22725-udlinitel-setevoy-foton-16-103e-10m-3-rozetki-s-zazemleniem-chernyy-160542233
160542591;"Удлинитель сетевой ""ФОТОН"" 16-23Е, 2м, 3 розетки, с заземлением, белый, ГОСТ";4.85;4;Все ОК;493;449;28;3;4;9;https://www.ozon.ru/product/foton-21116-udlinitel-setevoy-foton-16-23e-2m-3-rozetki-s-zazemleniem-belyy-160542591
160542230;"Удлинитель сетевой ""ФОТОН"" 16-23Е, 2м, 3 розетки, с заземлением, черный, ГОСТ";4.85;4;Все ОК;493;449;28;3;4;9;https://www.ozon.ru/product/foton-22722-udlinitel-setevoy-foton-16-23e-2m-3-rozetki-s-zazemleniem-chernyy-160542230
160542236;"Удлинитель сетевой ""ФОТОН"" 16-25ЕS, 2м, 5 розеток, с заземлением , черный, ГОСТ";4.85;4;Все ОК;493;449;28;3;4;9;https://www.ozon.ru/product/foton-22729-udlinitel-setevoy-foton-16-25es-2m-5-rozetok-s-zazemleniem-chernyy-160542236
162408759;"Удлинитель сетевой ""ФОТОН"" 16-25ЕS, 2м, 5 розеток, с заземлением , белый, ГОСТ";4.85;4;Все ОК;493;449;28;3;4;9;https://www.ozon.ru/product/foton-21207-udlinitel-setevoy-foton-16-25es-2m-5-rozetok-s-zazemleniem-belyy-162408759
155082353;"Удлинитель сетевой ""ФОТОН"" 16-33Е, 3м, 3 розетки, с заземлением, белый, ГОСТ";4.9;4;Все ОК;80;76;3;0;1;1;https://www.ozon.ru/product/udlinitel-setevoy-foton-16-33e-3m-3-rozetki-s-zazemleniem-belyy-155082353
155082355;"Удлинитель сетевой ""ФОТОН"" 16-33Е, 3м, 3 розетки, с заземлением, черный, ГОСТ";4.9;4;Все ОК;80;76;3;0;1;1;https://www.ozon.ru/product/udlinitel-setevoy-foton-16-33e-3m-3-rozetki-s-zazemleniem-chernyy-155082355
155079220;"Удлинитель сетевой ""ФОТОН"" 16-35ЕS, 3м, 5 розеток, с заземлением , черный, ГОСТ";4.9;4;Все ОК;72;68;2;1;0;1;https://www.ozon.ru/product/udlinitel-setevoy-foton-16-35es-3m-5-rozetok-s-zazemleniem-chernyy-155079220
171490715;"Удлинитель сетевой ""ФОТОН"" 16-35ЕS, 3м, 5 розеток, с заземлением, белый, ГОСТ";4.9;4;Все ОК;72;68;2;1;0;1;https://www.ozon.ru/product/udlinitel-setevoy-foton-s-zazemleniem-s-vyklyuchatelem-tsvet-belyy-5-rozetok-3-m-16-35es-171490715
160542587;"Удлинитель сетевой ""ФОТОН"" 16-53Е, 5м, 3 розетки, с заземлением, белый, ГОСТ";4.75;4;Все ОК;66;54;9;2;0;1;https://www.ozon.ru/product/foton-11851-udlinitel-setevoy-foton-16-53e-5m-3-rozetki-s-zazemleniem-belyy-160542587
160542234;"Удлинитель сетевой ""ФОТОН"" 16-53Е, 5м, 3 розетки, с заземлением, черный, ГОСТ";4.75;4;Все ОК;66;54;9;2;0;1;https://www.ozon.ru/product/foton-22724-udlinitel-setevoy-foton-16-53e-5m-3-rozetki-s-zazemleniem-chernyy-160542234
162370059;"Удлинитель сетевой ""ФОТОН"" 16-55ЕS, 5м, 5 розеток, с заземлением , белый, ГОСТ";4.75;4;Все ОК;89;79;7;1;2;2;https://www.ozon.ru/product/foton-21209-udlinitel-setevoy-foton-16-55es-5m-5-rozetok-s-zazemleniem-belyy-162370059
160542238;"Удлинитель сетевой ""ФОТОН"" 16-55ЕS, 5м, 5 розеток, с заземлением, черный, ГОСТ";4.75;4;Все ОК;89;79;7;1;2;2;https://www.ozon.ru/product/foton-22731-udlinitel-setevoy-foton-16-55es-5m-5-rozetok-s-zazemleniem-chernyy-160542238
218477788;Монтажная лента КОНТАКТ Дом ТПЛ, армированная 50 мм x 10 м, 1 шт;4.9;4;Все ОК;71;66;4;1;0;0;https://www.ozon.ru/product/montazhnaya-lenta-kontakt-dom-tpl-armirovannaya-50-mm-x-10-m-1-sht-218477788
218267902;Монтажная лента КОНТАКТ Дом ТПЛ, армированная 50 мм x 50 м, 1 шт;4.9;4;Все ОК;71;66;4;1;0;0;https://www.ozon.ru/product/montazhnaya-lenta-kontakt-dom-tpl-armirovannaya-50-mm-x-50-m-1-sht-218267902
264803323;Монтажная лента КОНТАКТ Дом ТПЛ, армированная 50 мм x 25 м, 1 шт;4.9;4;Все ОК;71;66;4;1;0;0;https://www.ozon.ru/product/montazhnaya-lenta-kontakt-dom-tpl-armirovannaya-50-mm-x-25-m-1-sht-264803323
264791816;Монтажная лента КОНТАКТ Дом ТПЛ, армированная 50 мм x 3 м, 1 шт;4.9;4;Все ОК;71;66;4;1;0;0;https://www.ozon.ru/product/montazhnaya-lenta-kontakt-dom-tpl-armirovannaya-50-mm-x-3-m-1-sht-264791816
264804856;Монтажная лента КОНТАКТ Дом ТПЛ, армированная 50 мм x 3 м, 1 шт;4.9;4;Все ОК;71;66;4;1;0;0;https://www.ozon.ru/product/montazhnaya-lenta-kontakt-dom-tpl-armirovannaya-50-mm-x-3-m-1-sht-264804856
264792411;Монтажная лента КОНТАКТ Дом ТПЛ, армированная 50 мм x 3 м, 1 шт;4.9;4;Все ОК;71;66;4;1;0;0;https://www.ozon.ru/product/montazhnaya-lenta-kontakt-dom-tpl-armirovannaya-50-mm-x-3-m-1-sht-264792411
179698395;"Упаковка батареек ФОТОН - Х АА / LR6 (""пальчиковые""), 20 шт.";;4;Работа с отзывами;2278;0;0;0;0;0;https://www.ozon.ru/product/upakovka-batareek-foton-h-aa-lr6-palchikovye-20-sht-179698395
179698394;"Упаковка батареек ФОТОН - Х АА / LR6 (""пальчиковые""), 40 шт.";4.9;4;Все ОК;2278;2132;97;14;12;25;https://www.ozon.ru/product/upakovka-batareek-foton-h-aa-lr6-palchikovye-40-sht-179698394
179698393;Упаковка батареек ФОТОН - Х ААА / LR03, 20 шт.;4.9;4;Все ОК;2278;2132;97;14;12;25;https://www.ozon.ru/product/upakovka-batareek-foton-h-aaa-lr03-20-sht-179698393
179698392;Упаковка батареек ФОТОН - Х ААА / LR03, 40 шт.;4.9;4;Все ОК;2278;2132;97;14;12;25;https://www.ozon.ru/product/upakovka-batareek-foton-h-aaa-lr03-40-sht-179698392
164923706;"Упаковка батареек ФОТОН C / LR14, ""Маша и медведь"" + наклейки, 20 шт.";4.9;4;Все ОК;2278;2132;97;14;12;25;https://www.ozon.ru/product/batareyki-foton-c-lr14-2-sht-masha-i-medved-nakleyka-164923706
167023268;name missing;;4;Работа с отзывами;;0;0;0;0;0;
167025911;"Упаковка батареек ФОТОН LR6 / АА, ""Маша и медведь"" + наклейка, 40 шт.";4.9;4;Все ОК;2278;2132;97;14;12;25;https://www.ozon.ru/product/upakovka-batareek-foton-lr6-aa-40-sht-masha-i-medved-nakleyka-167025911
170517978;"Упаковка клейкой ленты ""КОНТАКТ ДОМ"" Без ножниц, Бесшумная 48мм х 50м, 6 шт.";4.85;4;Все ОК;72;66;2;3;0;1;https://www.ozon.ru/product/upakovka-kleykoy-lenty-kontakt-dom-bez-nozhnits-besshumnaya-48mm-h-50m-6-sht-170517978
170705670;"Упаковка клейкой ленты ""КОНТАКТ ДОМ"" Бесшумная, 48мм х 50м , 6 шт.";4.85;4;Все ОК;72;66;2;3;0;1;https://www.ozon.ru/product/upakovka-kleykoy-lenty-kontakt-dom-besshumnaya-48mm-h-50m-6-sht-170705670
170705662;name missing;;4;Работа с отзывами;;0;0;0;0;0;
202779221;name missing;;4;Работа с отзывами;;0;0;0;0;0;
158601542;"Упаковка супер-клея ""КОНТАКТ"" гель, 3 г., 10 шт. (секундный, моментальный)";4.95;4;Все ОК;24;23;1;0;0;0;https://www.ozon.ru/product/upakovka-super-kleya-kontakt-gel-3-g-10-sht-158601542
202913608;name missing;;4;Работа с отзывами;;0;0;0;0;0;
158319318;"Упаковка супер-клея ""КОНТАКТ"" Для обуви, 3 г., 10 шт.";4.8;4;Все ОК;50;44;4;1;1;0;https://www.ozon.ru/product/upakovka-super-kleya-kontakt-dlya-obuvi-3-g-10-sht-158319318
202753294;name missing;;4;Работа с отзывами;;0;0;0;0;0;
158322531;Клей строительный Контакт Упаковка супер-клея Универсальный 0.03 кг, 10 шт.;4.8;4;Все ОК;24;22;1;0;0;1;https://www.ozon.ru/product/upakovka-super-kleya-kontakt-universalnyy-3-g-10-sht-158322531
475524696;Клейкая лента КОНТАКТ Дом Противоскользящая 24 мм 10 м, 1 шт;;4;Работа с отзывами;;0;0;0;0;0;https://www.ozon.ru/product/kleykaya-lenta-kontakt-dom-kleykaya-lenta-kontakt-dom-24-mm-10-m-1-sht-475524696
182677937;"Фонарик светодиодный ""ФОТОН"", Disney ""Холодное сердце""";4.95;4;Все ОК;126;123;5;1;0;0;https://www.ozon.ru/product/fonarik-svetodiodnyy-foton-disney-holodnoe-serdtse-182677937
182677938;"Фонарик светодиодный ""ФОТОН"", Marvel ""Человек-паук""";4.9;4;Все ОК;169;156;12;3;0;0;https://www.ozon.ru/product/fonarik-svetodiodnyy-foton-marvel-chelovek-pauk-182677938
162279611;name missing;;4;Работа с отзывами;;0;0;0;0;0;
162772915;"Фонарик-маячок безопасности со светоотражателем ""ФОТОН"", ""Смешарики. Легенда о З.Драконе"", Крош";4.8;4;Все ОК;87;76;7;2;2;0;https://www.ozon.ru/product/fonarik-mayachok-bezopasnosti-so-svetootrazhatelem-foton-smeshariki-legenda-o-z-drakone-krosh-162772915
162611737;"Фонарик-маячок безопасности со светоотражателем ""ФОТОН"", ""Смешарики. Легенда о З.Драконе"", Нюша";4.8;4;Все ОК;87;76;7;2;2;0;https://www.ozon.ru/product/fonarik-mayachok-bezopasnosti-so-svetootrazhatelem-foton-smeshariki-legenda-o-z-drakone-nyusha-162611737
155764287;"Фонарь автомобильный аккумуляторный светодиодный ""ФОТОН"" AU-500";4.85;4;Все ОК;20;18;1;1;0;0;https://www.ozon.ru/product/fonar-avtomobilnyy-akkumulyatornyy-svetodiodnyy-foton-au-500-155764287
258854186;"Фонарь автомобильный аккумуляторный светодиодный ""ФОТОН"" AU-500, камуфляж";4.85;4;Все ОК;20;18;1;1;0;0;https://www.ozon.ru/product/fonar-avtomobilnyy-akkumulyatornyy-svetodiodnyy-foton-au-500-kamuflyazh-258854186
155191489;name missing;;4;Работа с отзывами;;0;0;0;0;0;
158494982;"Фонарь аккумуляторный светодиодный ""РЕКОРД"" PM-1200";4.85;4;Все ОК;49;45;4;0;1;0;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-rekord-pm-1200-158494982
158494983;"Фонарь аккумуляторный светодиодный ""РЕКОРД"" PM-450";3.7;4;Нужно еще 28 отзывов на 5*;18;11;1;1;0;5;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-rekord-pm-450-158494983
165271557;"Фонарь аккумуляторный светодиодный ""РЕКОРД"" РМ-0104";4.5;4;Все ОК;47;32;10;3;1;1;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-rekord-rm-0104-165271557
258517536;"Фонарь аккумуляторный светодиодный ""РЕКОРД"" РМ-0104, камуфляж";4.5;4;Все ОК;47;32;10;3;1;1;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-rekord-rm-0104-kamuflyazh-258517536
165212738;"Фонарь аккумуляторный светодиодный ""РЕКОРД"" РМ-0107";4.6;4;Все ОК;48;39;5;1;0;3;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-rekord-rm-0107-165212738
165212737;"Фонарь аккумуляторный светодиодный ""РЕКОРД"" РМ-0115";4.75;4;Все ОК;20;15;5;0;0;0;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-rekord-rm-0115-165212737
206018426;"Фонарь аккумуляторный светодиодный ""ФОТОН"" MSА-700";4.6;4;Все ОК;10;6;4;0;0;0;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-foton-msa-700-206018426
258517024;"Фонарь аккумуляторный светодиодный ""ФОТОН"" MSА-700, камуфляж";4.6;4;Все ОК;10;6;4;0;0;0;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-foton-msa-700-kamuflyazh-258517024
155091476;"Фонарь аккумуляторный светодиодный ""ФОТОН"" PM-600";4.5;4;Все ОК;27;21;2;2;0;2;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-foton-pm-600-155091476
258516303;name missing;;4;Работа с отзывами;;0;0;0;0;0;
165212021;"Фонарь аккумуляторный светодиодный ""ФОТОН"" RРМ-2000";4.4;4;Все ОК;21;16;1;2;0;2;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-foton-rrm-2000-165212021
162742056;"Фонарь аккумуляторный светодиодный ""ФОТОН"" RРМ-2200";4.4;4;Все ОК;21;16;1;2;0;2;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-foton-rrm-2200-162742056
155084179;"Фонарь аккумуляторный светодиодный ""ФОТОН"" RРМ-5500";4.5;4;Все ОК;27;21;2;2;0;2;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-foton-rrm-5500-155084179
162747116;"Фонарь аккумуляторный светодиодный ""ФОТОН"" RРМ-6000";4.5;4;Все ОК;27;21;2;2;0;2;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-foton-rrm-6000-162747116
155079719;"Фонарь аккумуляторный светодиодный ""ФОТОН"" РМ-1500";4.25;4;Все ОК;20;13;4;0;1;2;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-foton-rm-1500-155079719
165212022;"Фонарь аккумуляторный светодиодный ""ФОТОН"" РМ-5000";4.9;4;Все ОК;9;8;1;0;0;0;https://www.ozon.ru/product/fonar-akkumulyatornyy-svetodiodnyy-foton-rm-5000-165212022
309042813;Фонарь велосипедный аккумуляторный светодиодный задний;4.95;4;Все ОК;24;27;0;1;0;0;https://www.ozon.ru/product/fonar-velosipednyy-akkumulyatornyy-svetodiodnyy-zadniy-309042813
309019028;"Фонарь велосипедный аккумуляторный светодиодный передний ""ФОТОН"" CLA-1140F";5.0;4;Все ОК;7;7;0;0;0;0;https://www.ozon.ru/product/fonar-velosipednyy-akkumulyatornyy-svetodiodnyy-peredniy-foton-cla-1140f-309019028
308941996;"Фонарь велосипедный аккумуляторный светодиодный передний ""ФОТОН"" CLA-940F";5.0;4;Все ОК;6;6;0;0;0;0;https://www.ozon.ru/product/fonar-velosipednyy-akkumulyatornyy-svetodiodnyy-peredniy-foton-cla-940f-308941996
308939065;"Фонарь велосипедный светодиодный передний ""ФОТОН"" CL-820F";5.0;4;Все ОК;6;6;0;0;0;0;https://www.ozon.ru/product/fonar-velosipednyy-svetodiodnyy-peredniy-foton-cl-820f-308939065
322248648;"Фонарь для чтения ""ФОТОН"" BL-200, красный";4.45;4;Все ОК;27;19;3;3;2;0;https://www.ozon.ru/product/fonar-dlya-chteniya-foton-bl-200-krasnyy-322248648
322245426;"Фонарь для чтения ""ФОТОН"" BL-200, мятный";4.45;4;Все ОК;27;19;3;3;2;0;https://www.ozon.ru/product/fonar-dlya-chteniya-foton-bl-200-myatnyy-322245426
322244994;"Фонарь для чтения ""ФОТОН"" BL-200, черный";4.45;4;Все ОК;27;19;3;3;2;0;https://www.ozon.ru/product/fonar-dlya-chteniya-foton-bl-200-chernyy-322244994
206423972;"Фонарь для чтения аккумуляторный светодиодный (Book light) ""ФОТОН"" BLА-500, мятный";4.9;4;Все ОК;57;84;2;1;2;0;https://www.ozon.ru/product/fonar-dlya-chteniya-akkumulyatornyy-svetodiodnyy-book-light-foton-bla-500-myatnyy-206423972
206396880;"Фонарь для чтения аккумуляторный светодиодный (Book light) ""ФОТОН"" BLА-500, черный";4.9;4;Все ОК;57;84;2;1;2;0;https://www.ozon.ru/product/fonar-dlya-chteniya-akkumulyatornyy-svetodiodnyy-book-light-foton-bla-500-chernyy-206396880
162749727;"Фонарь кемпинговый (пушлайт) светодиодный ""ФОТОН"" С-500";4.4;4;Все ОК;10;8;0;0;2;0;https://www.ozon.ru/product/fonar-kempingovyy-pushlayt-svetodiodnyy-foton-s-500-162749727
162784560;"Фонарь кемпинговый аккумуляторный светодиодный ""ФОТОН"" CA-200, зеленый";4.7;4;Все ОК;81;69;6;3;1;2;https://www.ozon.ru/product/fonar-kempingovyy-akkumulyatornyy-svetodiodnyy-foton-ca-200-zelenyy-162784560
162784567;"Фонарь кемпинговый аккумуляторный светодиодный ""ФОТОН"" CA-200, красный";4.7;4;Все ОК;81;69;6;3;1;2;https://www.ozon.ru/product/fonar-kempingovyy-akkumulyatornyy-svetodiodnyy-foton-ca-200-krasnyy-162784567
162784571;"Фонарь кемпинговый аккумуляторный светодиодный ""ФОТОН"" CA-200, синий";4.7;4;Все ОК;81;69;6;3;1;2;https://www.ozon.ru/product/fonar-kempingovyy-akkumulyatornyy-svetodiodnyy-foton-ca-200-siniy-162784571
169899771;"Фонарь кемпинговый аккумуляторный светодиодный ""ФОТОН"" СA-600";4.9;4;Все ОК;343;323;15;3;2;2;https://www.ozon.ru/product/fonar-kempingovyy-akkumulyatornyy-svetodiodnyy-foton-sa-600-169899771
164543062;name missing;;4;Работа с отзывами;;0;0;0;0;0;
164543063;"Фонарь кемпинговый светодиодный ""ФОТОН"" С-150 , оранжевый";4.85;4;Все ОК;111;99;8;2;1;1;https://www.ozon.ru/product/fonar-kempingovyy-svetodiodnyy-foton-s-150-oranzhevyy-164543063
164543064;"Фонарь кемпинговый светодиодный ""ФОТОН"" С-150 , черный";4.85;4;Все ОК;111;99;8;2;1;1;https://www.ozon.ru/product/fonar-kempingovyy-svetodiodnyy-foton-s-150-chernyy-164543064
155764641;"Фонарь кемпинговый светодиодный ""ФОТОН"" С-250";4.8;4;Все ОК;113;98;9;4;1;1;https://www.ozon.ru/product/fonar-kempingovyy-svetodiodnyy-foton-s-250-155764641
165168898;name missing;;4;Работа с отзывами;;0;0;0;0;0;
165168902;name missing;;4;Работа с отзывами;;0;0;0;0;0;
165168906;name missing;;4;Работа с отзывами;;0;0;0;0;0;
165168907;name missing;;4;Работа с отзывами;;0;0;0;0;0;
165168904;name missing;;4;Работа с отзывами;;0;0;0;0;0;
155764640;"Фонарь кемпинговый светодиодный ""ФОТОН"" С-450";4.7;4;Все ОК;41;35;2;3;0;1;https://www.ozon.ru/product/fonar-kempingovyy-svetodiodnyy-foton-s-450-155764640
258518649;"Фонарь кемпинговый светодиодный ""ФОТОН"" С-450, камуфляж";4.7;4;Все ОК;41;35;2;3;0;1;https://www.ozon.ru/product/fonar-kempingovyy-svetodiodnyy-foton-s-450-kamuflyazh-258518649
155764642;"Фонарь кемпинговый светодиодный 2 в 1 ""ФОТОН"" С-350";4.7;4;Все ОК;17;12;5;0;0;0;https://www.ozon.ru/product/foton-23082-fonar-kempingovyy-svetodiodnyy-2-v-1-foton-s-350-155764642
157559966;"Фонарь налобный ""РЕКОРД"" SH-350";4.7;4;Все ОК;64;54;6;1;2;1;https://www.ozon.ru/product/fonar-nalobnyy-rekord-sh-350-157559966
258518513;"Фонарь налобный ""РЕКОРД"" SH-350, камуфляж";4.7;4;Все ОК;64;54;6;1;2;1;https://www.ozon.ru/product/fonar-nalobnyy-rekord-sh-350-kamuflyazh-258518513
196068810;"Фонарь налобный аккумуляторный светодиодный ""РЕКОРД"" SА-550";4.7;4;Все ОК;16;14;1;0;0;1;https://www.ozon.ru/product/fonar-nalobnyy-akkumulyatornyy-svetodiodnyy-rekord-sa-550-196068810
258518042;"Фонарь налобный аккумуляторный светодиодный ""РЕКОРД"" SА-550, камуфляж";4.7;4;Все ОК;16;14;1;0;0;1;https://www.ozon.ru/product/fonar-nalobnyy-akkumulyatornyy-svetodiodnyy-rekord-sa-550-kamuflyazh-258518042
169186265;"Фонарь налобный аккумуляторный светодиодный ""ФОТОН"" RSA-800";4.65;4;Все ОК;16;13;1;1;1;0;https://www.ozon.ru/product/fonar-nalobnyy-akkumulyatornyy-svetodiodnyy-foton-rsa-800-169186265
170263405;"Фонарь налобный аккумуляторный светодиодный ""ФОТОН"" SA-1600, белый";4.65;4;Все ОК;41;33;4;3;0;1;https://www.ozon.ru/product/fonar-nalobnyy-akkumulyatornyy-svetodiodnyy-foton-sa-1600-belyy-170263405
170263424;"Фонарь налобный аккумуляторный светодиодный ""ФОТОН"" SA-1600, черный";4.65;4;Все ОК;41;33;4;3;0;1;https://www.ozon.ru/product/fonar-nalobnyy-akkumulyatornyy-svetodiodnyy-foton-sa-1600-chernyy-170263424
157560721;"Фонарь налобный аккумуляторный светодиодный ""ФОТОН"" SА-900";4.55;4;Все ОК;27;19;4;4;0;0;https://www.ozon.ru/product/fonar-nalobnyy-akkumulyatornyy-svetodiodnyy-foton-sa-900-157560721
169186274;"Фонарь налобный светодиодный ""РЕКОРД"" SH-450";4.85;4;Все ОК;119;108;7;5;0;0;https://www.ozon.ru/product/fonar-nalobnyy-svetodiodnyy-rekord-sh-450-169186274
258518544;"Фонарь налобный светодиодный ""РЕКОРД"" SH-450, камуфляж";4.85;4;Все ОК;119;108;7;5;0;0;https://www.ozon.ru/product/fonar-nalobnyy-svetodiodnyy-rekord-sh-450-kamuflyazh-258518544
169186264;"Фонарь налобный светодиодный ""ФОТОН"" RSH-700";4.65;4;Все ОК;28;20;6;2;0;0;https://www.ozon.ru/product/fonar-nalobnyy-svetodiodnyy-foton-rsh-700-169186264
165168897;"Фонарь налобный светодиодный ""ФОТОН"" SH-400";4.55;4;Все ОК;23;17;3;2;1;0;https://www.ozon.ru/product/fonar-nalobnyy-svetodiodnyy-foton-sh-400-165168897
162613557;"Фонарь налобный светодиодный ""ФОТОН"" SH-500, белый";4.7;4;Все ОК;54;47;4;0;1;2;https://www.ozon.ru/product/fonar-nalobnyy-svetodiodnyy-foton-sh-500-belyy-162613557
162613556;"Фонарь налобный светодиодный ""ФОТОН"" SH-500, черный";4.7;4;Все ОК;54;47;4;0;1;2;https://www.ozon.ru/product/fonar-nalobnyy-svetodiodnyy-foton-sh-500-chernyy-162613556
161300098;"Фонарь налобный светодиодный ""ФОТОН"" SH-600";4.85;4;Все ОК;18;16;1;1;0;0;https://www.ozon.ru/product/fonar-nalobnyy-svetodiodnyy-foton-sh-600-161300098
155083748;"Фонарь налобный светодиодный ""ФОТОН"" SH-900, черный";4.75;4;Все ОК;20;18;1;0;0;1;https://www.ozon.ru/product/fonar-nalobnyy-svetodiodnyy-foton-sh-900-chernyy-155083748
162749722;"Фонарь рабочий аккумуляторный светодиодный ""ФОТОН"" WLA-300";4.65;4;Все ОК;51;42;6;1;1;2;https://www.ozon.ru/product/fonar-rabochiy-akkumulyatornyy-svetodiodnyy-foton-wla-300-162749722
196141381;"Фонарь рабочий аккумуляторный светодиодный ""ФОТОН"" WLА-400";4.8;4;Все ОК;47;41;4;1;0;1;https://www.ozon.ru/product/fonar-rabochiy-akkumulyatornyy-svetodiodnyy-foton-wla-400-196141381
155079015;"Фонарь резиновый ""РЕКОРД"" ММ-0203";4.65;4;Все ОК;47;37;5;3;2;0;https://www.ozon.ru/product/fonar-rezinovyy-rekord-mm-0203-155079015
155079016;"Фонарь резиновый ""РЕКОРД"" ММ-0207";4.55;4;Все ОК;11;7;3;1;0;0;https://www.ozon.ru/product/fonar-rezinovyy-rekord-mm-0207-155079016
155764311;"Фонарь светодиодный ""РЕКОРД"" MR-270, желтый";4.75;4;Все ОК;110;94;9;4;0;3;https://www.ozon.ru/product/fonar-svetodiodnyy-rekord-mr-270-zheltyy-155764311
233505206;"Фонарь светодиодный ""РЕКОРД"" MR-270, красный";4.75;4;Все ОК;54;47;3;2;1;1;https://www.ozon.ru/product/fonar-svetodiodnyy-rekord-mr-270-krasnyy-233505206
155764312;"Фонарь светодиодный ""РЕКОРД"" MR-270, синий";4.75;4;Все ОК;110;94;9;4;0;3;https://www.ozon.ru/product/fonar-svetodiodnyy-rekord-mr-270-siniy-155764312
258516396;"Фонарь светодиодный ""РЕКОРД"" MS-300, камуфляж";4.75;4;Все ОК;242;211;21;4;3;6;https://www.ozon.ru/product/fonar-svetodiodnyy-rekord-ms-300-kamuflyazh-258516396
155184671;"Фонарь светодиодный ""ФОТОН"" MR-1800";4.8;4;Все ОК;20;18;1;0;1;0;https://www.ozon.ru/product/fonar-svetodiodnyy-foton-mr-1800-155184671
258518587;name missing;;4;Работа с отзывами;;0;0;0;0;0;
155196372;"Фонарь светодиодный ""ФОТОН"" MR-4500";4.65;4;Все ОК;15;13;1;0;0;1;https://www.ozon.ru/product/fonar-svetodiodnyy-foton-mr-4500-155196372
164540120;name missing;;4;Работа с отзывами;;0;0;0;0;0;
164540122;name missing;;4;Работа с отзывами;;0;0;0;0;0;
164540121;name missing;;4;Работа с отзывами;;0;0;0;0;0;
164540124;"Фонарь-брелок светодиодный ""ФОТОН"" K-120 , синий";4.75;4;Все ОК;28;25;1;1;0;1;https://www.ozon.ru/product/fonar-brelok-svetodiodnyy-foton-k-120-siniy-164540124
164540125;"Фонарь-брелок светодиодный ""ФОТОН"" K-120 , черный";4.75;4;Все ОК;28;25;1;1;0;1;https://www.ozon.ru/product/fonar-brelok-svetodiodnyy-foton-k-120-chernyy-164540125
164540123;"Фонарь-брелок светодиодный ""ФОТОН"" K-120, красный";4.75;4;Все ОК;28;25;1;1;0;1;https://www.ozon.ru/product/fonar-brelok-svetodiodnyy-foton-k-120-krasnyy-164540123
165168895;"Фонарь-брелок светодиодный ""ФОТОН"" K-140, черный";4.85;4;Все ОК;65;60;1;3;1;0;https://www.ozon.ru/product/fonar-brelok-svetodiodnyy-foton-k-140-chernyy-165168895
309008694;Прожектор Рекорд, PB-2600;5.0;4;Все ОК;10;10;0;0;0;0;https://www.ozon.ru/product/prozhektor-rekord-pb-2600-309008694
158494986;"Фонарь-прожектор аккумуляторный светодиодный ""РЕКОРД"" PВ-3200";4.55;4;Все ОК;37;31;2;1;0;3;https://www.ozon.ru/product/fonar-prozhektor-akkumulyatornyy-svetodiodnyy-rekord-pv-3200-158494986
370869274;"Фонарь-прожектор аккумуляторный светодиодный ""ФОТОН"" PB-8000";;4;Работа с отзывами;;0;0;0;0;0;https://www.ozon.ru/product/fonar-prozhektor-akkumulyatornyy-svetodiodnyy-foton-pb-8000-370869274
165212736;"Фонарь-прожектор аккумуляторный светодиодный ""ФОТОН"" РB-5200";4.9;4;Все ОК;26;24;1;1;0;0;https://www.ozon.ru/product/fonar-prozhektor-akkumulyatornyy-svetodiodnyy-foton-rb-5200-165212736
165212740;"Фонарь-прожектор аккумуляторный светодиодный ""ФОТОН"" РB-7500";4.9;4;Все ОК;26;24;1;1;0;0;https://www.ozon.ru/product/fonar-prozhektor-akkumulyatornyy-svetodiodnyy-foton-rb-7500-165212740
165212739;"Фонарь-прожектор аккумуляторный светодиодный ""ФОТОН"" РB-9500";4.9;4;Все ОК;26;24;1;1;0;0;https://www.ozon.ru/product/fonar-prozhektor-akkumulyatornyy-svetodiodnyy-foton-rb-9500-165212739
